datetime,SD_mean,SD_std,tif_elev_mean,tif_elev_std
2024-02-02 13:01:00,,,1.4985093976811363,0.053547828433493296
2024-02-03 13:01:00,,,1.6077800520228507,0.05520155415123195
2024-02-04 13:00:00,,,1.6187990189827408,0.0560667580173418
2024-03-10 13:01:00,,,2.407987624009452,0.09326662872749061
2024-03-11 13:00:00,,,2.386504675699803,0.0889298209049717
2024-03-11 15:08:00,,,2.3960046494250786,0.09077481302503747
2024-03-11 16:00:00,,,2.3976229859266116,0.08913036351970642
2024-03-11 20:00:00,,,2.3910765729890664,0.08767019976016642
2024-03-12 20:00:00,,,2.505752433650774,0.07410365613648018
2024-03-16 20:01:00,,,2.49850500832185,0.0379297728549834
2024-03-17 20:00:00,,,2.4559921582324162,0.03739871528762222
2024-03-18 20:01:00,,,2.4081951080910455,0.03912654972648858
2024-03-19 19:17:00,,,2.3955325241634573,0.04644498308022384
2024-03-19 20:01:00,,,2.344652726970266,0.06157051847323502
2024-03-20 20:01:00,,,2.2759549216942214,0.05010369264855312
2024-03-21 20:00:00,,,2.2206291313307087,0.04497306292485361
2024-03-22 20:00:00,,,2.1950087831844693,0.042816175434548444
2024-03-23 20:00:00,,,2.3081847729185014,0.03262335958867462
2024-03-24 20:00:00,,,2.290058513360721,0.03306129778831097
2024-03-25 20:00:00,,,2.3161475175710704,0.033035419478457166
2024-03-26 20:00:00,,,2.3362496610904775,0.03356659240255037
2024-03-27 20:00:00,,,2.375235869897627,0.033504207367615314
2024-03-28 20:00:00,,,2.5546368044479046,0.03220440549639598
2024-03-29 20:00:00,,,2.5202455135719095,0.03231885823700722
2024-03-30 20:00:00,,,2.4668713593408493,0.03165262682344616
2024-03-31 20:00:00,,,2.415409705029803,0.03297051324171532
2024-04-01 20:00:00,,,2.3745876014869705,0.032922262806638715
2024-04-02 20:00:00,,,2.325355902997623,0.033633810457731644
2024-04-04 20:00:00,,,2.333664153798216,0.0337645965543277
2024-04-05 20:00:00,,,2.4148778890300906,0.03360839237215518
2024-04-06 20:00:00,,,2.6071613441758608,0.03390391143119199
2024-04-07 20:00:00,,,2.5885651287055955,0.03240892628254979
2024-04-08 20:00:00,,,2.5617899206833123,0.03213943100447722
2024-04-09 20:00:00,,,2.5032340525940113,0.03206414268615456
2024-04-10 20:00:00,,,2.4493797163770883,0.03482970287816654
2024-04-11 20:00:00,,,2.378256964330119,0.034517024671557685
2024-04-12 20:00:00,,,2.3220600202695985,0.03354916861388112
2024-04-13 20:00:00,,,2.2582315351342253,0.03240131600420832
2024-04-14 20:00:00,,,2.200080820666063,0.031934090178743525
2024-04-15 20:00:00,,,2.1661795503898804,0.0317652900874271
2024-04-16 20:01:00,,,2.144176940539182,0.03150392746823733
2024-04-17 20:00:00,,,2.138138938904974,0.031072492955453505
2024-04-18 20:01:00,,,2.1263531700164244,0.03142400899904207
2024-04-19 20:00:00,,,2.1084052480913047,0.03269900159279133
2024-04-20 20:00:00,,,2.0714043054290303,0.03365667877755306
2024-04-21 20:00:00,,,2.0367370091156736,0.033759129771448355
2024-04-22 20:00:00,,,2.0125715082249207,0.03499867008518947
2024-04-23 20:00:00,,,1.9715184544346596,0.03682101372377293
2024-04-24 20:00:00,,,1.9222731431122297,0.040853748056854246
2024-04-25 20:00:00,,,1.8775811827588422,0.04281618301700003
2024-04-26 20:00:00,,,1.8539657155654867,0.04202363161111966
2024-04-27 20:00:00,,,1.8213791336756464,0.04152172174769852
2024-04-28 20:00:00,,,1.7885920922858438,0.04157507701262308
2024-04-29 20:00:00,,,1.7700301635684064,0.041000389109604185
2024-04-30 20:00:00,,,1.7732182286613538,0.04066738022339391
2024-05-01 20:00:00,,,1.8889200147246603,0.0390287476130777
2024-05-02 20:00:00,,,1.8729334136995546,0.038886176500296694
2024-05-03 20:00:00,,,1.8538365519085873,0.0380774538955487
2024-05-04 20:00:00,,,1.8010195500083246,0.03704938674056276
2024-05-05 20:00:00,,,1.8506967997688821,0.03578388825867373
2024-05-06 20:00:00,,,1.9440276029495065,0.03695919283995374
2024-05-07 20:00:00,,,2.137676850136251,0.03591400745973884
2024-05-08 20:00:00,,,2.0794285039487064,0.040328587036853936
2024-05-09 20:00:00,,,1.9530832583375375,0.042787335698907324
2024-05-10 20:00:00,,,1.8612651670111924,0.04043973537259784
2024-05-11 20:00:00,,,1.7874392031415092,0.03936196944040862
2024-05-12 20:00:00,,,1.6890442162844992,0.04270680386178614
2024-05-13 20:00:00,,,1.616389128583831,0.044618479364712395
2024-05-14 20:00:00,,,1.5642955689944202,0.04680876712099565
2024-05-15 20:00:00,,,1.4959832888292501,0.05041652930133559
2024-05-16 20:00:00,,,1.4145808129141648,0.051656376549324326
2024-05-17 20:00:00,,,1.3402182558608207,0.05247945126240764
2024-05-18 20:00:00,,,1.2849104597731322,0.05294491525956013
2024-05-19 20:00:00,,,1.232227623216008,0.05386191657645786
2024-05-20 20:00:00,,,1.1973945430338495,0.054137358298323085
2024-05-22 20:00:00,,,1.2814467622036383,0.051730801006903866
2024-05-23 20:00:00,,,1.2544474080776618,0.051084225746043564
2024-05-24 20:01:00,,,1.2035169048710976,0.05154738172972793
2024-05-25 20:01:00,,,1.17741878196135,0.05221341915004271
2024-05-26 20:00:00,,,1.1310188785885986,0.053648004289374954
2024-05-27 20:00:00,,,1.0562568132962842,0.05670710880883772
2024-05-28 20:00:00,,,0.9894773347572263,0.058583255741040716
2024-05-29 20:00:00,,,0.9156836766782569,0.05925776100844772
2024-05-30 20:00:00,,,0.8687292686885599,0.06004362323585374
2024-05-31 20:00:00,,,0.8015968789728395,0.060764264635065283
2024-06-01 20:00:00,,,0.7280575725204811,0.06110233984433658
2024-06-02 20:00:00,,,0.6704740575866119,0.061805394323213976
2024-06-03 20:00:00,,,0.5874127619241394,0.06363775122838963
2024-06-04 20:00:00,,,0.5618603555943843,0.06123125126438892
2024-06-07 20:00:00,,,0.30841598411856935,0.06909288954686535
2024-06-09 20:00:00,,,0.08219310697875447,0.061247305996703624
2024-06-11 20:00:00,,,-0.006694031009702385,0.012673324493747208
2024-06-16 20:00:00,,,-0.019868826572581804,0.008965977921890224
2024-06-17 20:00:00,,,0.006966011228919993,0.016395272602512202
2024-06-18 20:00:00,,,0.007198546923024251,0.008725710683024608
2024-06-19 20:00:00,,,0.006939052266855231,0.008298911326915775
2024-06-20 20:00:00,,,0.007666045092906758,0.00820952474446949
2024-06-27 20:00:00,,,-0.00484982172394938,0.0048189092250612055
2024-06-28 20:00:00,,,0.0002076648665340036,0.0037681022566299523
2024-07-02 20:00:00,,,0.0,0.0
